570.T5_BF5_01_33362,571.T5_BF6_01_33363,572.T5_BF7_01_33364,573.T5_BF8_01_33365,574.T5_BF9_01_33366,575.T5_BF10_01_33367,576.T5_BF11_01_33368,577.T5_BF12_01_33369,578.T5_BG1_01_33371,580.T5_BG2_01_33372,581.T5_BG3_01_33373,582.T5_BG4_01_33374,583.T5_BG5_01_33375,584.T5_BG6_01_33376,585.T5_BG7_01_33377,586.T5_BG8_01_33378,588.T5_BG9_01_33379,589.T5_BG10_01_33380,590.T5_BG11_01_33381,591.T5_BG12_01_33382,592.T5_BH1_01_33384,593.T5_BH2_01_33385,594.T5_BH3_01_33386,595.T5_BH4_01_33387,596.T5_BH5_01_33388,597.T5_BH6_01_33389,598.T5_BH7_01_33390,599.T5_BH8_01_33391,600.T5_BH9_01_33392,601.T5_BA1_01_33398,602.T5_BA2_01_33399,603.T5_BA3_01_33400
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1786,0,0,8691,0,0,0,0,0,0,2708,0,2146,0,0,0,0,3808,0,3410,0,0,5536,0,2881,0,0,6934,10556,2912,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3224,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1673,1216,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1308,0,0,0,0,0,0,0,0,0,0,0,0,0,617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3491,0,0,0,0
0,0,2629,2407,5270,1335,0,0,6710,0,0,0,0,0,0,2940,0,0,0,5507,0,0,1455,984,0,3975,0,1425,7042,0,1690,3515
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3093,0,0,3527,3660,1638,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1376,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4323,9315,5397,0,0,6291,0,8120,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7097,13352,11074,0,0,0,10452,30342,36792,33472,0,0,18380,0,28725,5161,15154
0,3996,0,2693,29854,16087,0,0,30673,0,0,10614,0,12188,0,0,0,0,56065,8990,30881,0,0,0,8202,95629,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2748,0,0,0,0,0,0,7660,0,0,4022,1981,0,0,0,0,10786,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4417,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,5729,0,0,0,0,0,0,0,39255,0,0,0,5047,0,0,2697,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3683,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,0,0,0,0,0,0,0,856,1688,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1221,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9075,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1657,1869,0,0,1713,0,0,0,1242,0,2005,0,0,0,3370,6069,0,2171,3206,0,7607,0,1152
0,0,0,0,0,0,0,0,0,0,0,0,0,4309,0,0,0,0,0,0,0,0,0,0,4371,0,0,2277,0,4944,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5214,0,0,0,0,0,0,0,0,0,0
34376,33314,66856,40620,40299,66782,18787,17643,73461,55827,73683,40417,36032,99603,65508,51238,19823,30609,24469,91700,46641,23037,42359,66382,68390,68483,47433,68601,59866,48320,19447,35174
2907,0,1523,0,7638,7683,0,3520,0,0,0,0,1017,2348,0,0,0,5511,0,0,0,0,6259,1382,2201,1092,4635,0,0,1480,0,0
700,1114,19475,14571,41031,11110,20021,31789,26496,1011,10348,9530,5337,1596,5923,39346,3195,14348,24088,2929,2620,21746,12515,0,16707,0,11005,10624,0,1297,2185,13855
28442,30380,35238,50282,0,54642,0,0,38987,38540,62221,41177,51647,45283,66440,0,52840,73556,0,52074,56357,34975,62450,80734,0,69218,42476,65944,130147,77431,44846,41922
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1976,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3524,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3278,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5422,0,0,0,0,0,0,0,0,0,0,0,3191,11066,3964,0,4757,12395,0,18326,3061,7212
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3002,0,0,2485,5231,6270,0,0,3043,0,10329,0,4323
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3883,3624,0,14161,0,0,0,2807,1707,0,0,0,18717,9018,6628,4274,20619,9731,0,0,5538,0,0,20617,0,9120,17661,2704,8309,0,14234
0,0,0,0,0,0,0,0,4564,0,14583,0,0,0,0,0,0,0,0,0,0,0,0,49684,53139,0,0,3678,0,50021,0,0
0,0,0,0,0,0,0,0,10855,1771,3577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7280,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1070,0,0,0,0,0,0,0,0,0,4399,0,0
1493,1377,1730,1574,0,0,0,0,0,1772,5640,0,1906,4274,4847,0,2175,5448,0,2421,4343,0,5470,1261,0,4346,2478,5570,6950,10351,0,3428
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3322,2835,0,0,0,0,3689,0,5160,0,0,0,1817,0,0,0,0,0,10255,0,0,2768,0,0,0,0,0,0,7629,0,0
0,0,0,0,0,0,0,0,0,0,4640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,54236,9186,20133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2309,0,0,5408,0,0,0,0,2277,3321,2029,0,2240,0,3284,1435,0,0,3377,2358,0,2473,2666,1425,8452,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24521,0,49847,0,0
0,0,0,0,0,0,0,0,67851,6094,21410,0,0,0,0,0,0,0,0,0,0,0,0,0,5288,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1441,0,0,0,0,0,1847,0,0,1946,2899,0,0,1585,0,6838,0,2241
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2072,0,3468,0,0,0,5104,0,0,1751,0,2330,0,0,0,0,2017,0,0,0,0,0,2776,0,0,2166,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3851,0,0,0,0,0,0
0,0,2343,0,0,1806,0,0,1838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2576,0,4978,0,0
0,0,2220,0,2337,1597,0,1632,4279,0,0,0,0,0,0,0,0,0,1753,1875,0,1246,0,3750,1510,0,0,0,1219,2716,0,2121
0,0,947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2217,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2622,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4905,3411,0,0,0,0,0,0,0,0
0,0,0,0,952,0,0,0,0,0,0,0,0,1119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1686,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,18344,11877,0,0,0,0,0,0,0,0,0,0,0,0,9199,0,19166,0,0
0,2689,0,0,12807,3685,0,1943,16984,0,0,0,0,0,0,4397,0,6698,2640,0,0,0,4571,2152,23430,10099,3705,10619,4185,6536,2707,6715
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,5099,0,2070,0,0,0,2471,0,4171,3459,0,0,2538,4954,0,2890,0,0,0,2130,0,3003,2930,0,0,2304,3797,0,9228,2198,0
0,0,0,0,1449,3836,0,0,7006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4326,4088,2682,0,0,0,0,13121
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2634,0,0,0,0,0,0,0,4537,3674,0,0,0,2631,0,0
7736,10261,3980,10213,11502,12727,0,19337,19626,13663,17857,10217,11811,2781,0,9258,11178,3179,0,4797,9029,6102,14198,5234,0,9822,5515,4815,5896,11343,17325,8122
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1923,0,0,0,0,3375,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1583,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,5662,0,0,0,0,0,0,0,0,0,0,5359,0,0,0,0,0,0,0
0,0,0,0,1060,0,0,0,0,0,0,0,0,3223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,2783,0,0,0,5558,0,0,0,0,0,0,0,0,0,0,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,0
2885,34669,90763,0,43853,20498,15158,0,0,0,0,0,0,0,0,66074,0,53985,99248,2969,0,84603,0,0,31499,0,24597,28578,2591,26608,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,11238,1919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,0,636,0,0,0,0,0,0,710,0,0,1094,0,1286,0,0,1041,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,820,0,1075,0,966,0,1475,0,1178,3499,892,764,2021,1141,1033,2269,1651,0,1118,2090,1405,4049,2963,0,0,2263,2573,3267,4732,1938,1380
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2413,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1717,0,0,0,0,0,0,6704,0,0,0,0,0,9326,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523,0,0,0,0
0,0,0,0,0,0,0,0,9962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3931,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4569,0,0,0,0,0,0,0,0,0,3868,1138,4112,0,0,0,5476,2010,0,0,2297,0,0,0
0,0,0,0,3636,0,0,0,1715,1746,981,0,0,4394,1375,1672,0,727,4528,4898,0,1976,2157,0,4610,0,2323,3095,3290,4025,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3143,0,0,0,0,0,0,0,0,0,0,0,0,0,6814,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1320,0,1533,1036,1988,952,0,0,1234,0,0,745,0,0,1278,0,724,2554,1463,0,0,0,0,853,0,0,810,0,0,0,0
0,0,0,0,0,0,0,0,4302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4830,0,0,0,0,0,4489,0,0,0,2159
0,5307,0,2593,6171,5776,0,0,7316,0,0,0,3315,0,0,0,0,0,0,6224,5116,0,1844,11233,4906,17982,2248,0,0,0,1833,2479
0,3644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6179,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3785,0,0,0,0,5743,7681,12830,4181,0,1609,6386,0,7276,5599,9659
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3770,4037,0,9192,5412,0,0,9147,0,0,1437,0,6465,0,4098,0,0,14819,11713,9813,0,0,7830,14718,7012,2462,3943,6483,0,0,2977
0,0,0,0,0,0,0,0,0,0,0,0,0,4884,5802,0,0,0,0,0,0,0,0,0,7739,0,0,5041,0,8976,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1633,0,0,0,3045,0,0,0,0,0,0,0,0,0,0,0,0,0,3964,2128,0,0,1178,2386,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4841,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4511,4321,0,0,5198,0,0,0,0,0,0,3039,0,0,1728,0,9815,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,7495,0,0,0,0,0,1688,0,0,0,0,0,0,0,0,0,0,0,0,2267,0,4247,0,0,0,8690,0,0
0,0,0,0,0,0,0,0,0,1727,5554,0,0,0,0,0,0,0,1790,0,0,5118,0,2541,7733,0,0,0,0,0,1712,6680
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19900,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,7707,0,0,0,16818,20495,0,0,0,0,0,0,0,0,0,21988,0,0,21543,0,25890,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8611,0,0,0,0,0,3416,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2661,0,0,0,0,0,0,0,0,0
1633,2903,0,1049,3320,0,0,0,0,1312,7560,0,0,0,0,0,0,0,4688,2014,2364,0,11579,19736,13748,8709,0,0,1361,8805,0,12571
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5256,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3081,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2756,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5520,3042,0,0,0,9672,13723,12028,0,0,0,0,0,2744,3541
2456,0,0,7039,0,0,0,0,0,0,0,0,0,9594,0,4243,0,0,7505,4082,0,1641,10298,17446,4785,0,0,3364,0,29583,3445,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1918,0,0,0,0,0
0,0,0,0,6207,0,0,0,0,0,0,0,0,0,0,0,0,0,6448,0,0,0,0,0,14537,0,0,0,0,0,0,3176
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9290,0,0,0,0,3049,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2091,0,0,0,0,5698,0,0,0,0,0,0,0,0,0,2395,0,0,0,2772,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,5563,0,0,0,0,0,0,0,6605,0,0,0,0,0,0,0,0,0,0,0
5464,2032,0,0,13339,3259,0,0,0,0,0,0,0,3504,0,4455,0,0,15087,1997,0,0,5568,23115,34666,6460,0,10299,1153,17684,0,13778
0,4291,3360,0,0,0,1275,0,6832,0,5998,0,0,4204,2188,0,0,4794,0,0,0,1752,2860,0,0,0,0,0,3003,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3082,6665,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1405,0,0,2424,0,0,0,0,0,0,0,0,0,0
0,0,2990,0,0,0,0,0,0,0,0,0,0,0,0,1492,3321,0,8327,0,0,0,0,0,12394,0,2363,0,0,3754,0,0
0,4436,0,0,0,0,0,0,0,0,3061,1305,0,4395,0,0,0,0,0,4951,0,3819,0,0,0,38052,0,0,0,0,3863,8918
0,0,0,0,0,0,0,0,0,0,8760,2052,0,0,0,0,0,0,0,0,0,0,0,2249,0,5731,0,0,0,0,0,2153
0,2616,0,0,6496,0,0,0,0,0,8083,0,0,0,0,3555,0,0,0,0,0,0,0,17630,0,5622,0,0,0,6282,12228,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2045,0,0,0,5735,0,0,0,0,0,0,0,0,0,0,0,3809,0,0,0,0,0,4823,1567,2706,0,4192,6587,0,3303,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3318,0,0,0,0,0,0,0,0,0,5943,0,6255,0,0,0
0,0,6694,0,5259,0,0,0,0,0,0,0,0,0,0,11361,0,0,15336,0,0,9903,3168,0,0,0,0,7392,0,10791,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68216,0,0,62780,0,33377,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4497,0,0,0,0,0
0,5340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3111,0,0,0,0,0,0,0,0,0,0,0
2222,0,4293,0,0,0,0,0,2398,4293,3648,0,0,0,0,2576,6627,4310,4250,0,0,0,0,4236,0,0,0,0,2524,3679,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2761,0,3962,0,0,0,0,0,0,0,2671,0,0,0,1919,5678,8400,3138,8289,3530,0,0,1907,6087,6577,0,17088,4119,11439,2882,0,0
1640,0,0,0,1332,0,0,0,0,0,0,0,0,2361,0,0,0,0,1985,0,0,1049,5993,12541,0,1231,0,0,0,3384,3969,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1147,0,0,0,0,0,0,0,0,2322,0,0,1865,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136356,95418,28681,30895,17841,18396,11475,17631,145083,163387,215951,30633,25167,53592,55674,52820,51389,70707,92539,59087,74524,58718,65533,76683,101701,156150,111294,36174,39555,188938,155271,36040
2573,8536,22148,0,0,0,19316,21623,0,0,0,31941,20348,0,0,0,10149,0,0,0,1898,0,0,0,0,24194,0,1208,13308,1314,5748,60654
1504,1881,0,0,5603,2304,0,0,0,0,0,0,0,0,0,3434,0,1778,3997,0,0,1384,0,3962,8818,0,0,0,0,0,0,5208
0,0,0,0,0,0,1643,6974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4077,0,2220,3649,0,2044,0,0,27630,1954,12392,2112,0,22587,0,1341,13898,2499,0,0,0,0,0,4671,7058,0,3869,0,18064,12240,12058,0
0,8831,0,5632,0,0,0,0,28316,0,0,0,0,12036,0,0,0,0,0,14830,17986,0,0,6524,0,33820,0,0,0,0,0,8158
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1455,0,0,1112,0,0,0,0,0,0,0,0,0,1844,0,0,0,0,2843,0,0,27766,0,0,0,0,0,0,0,4361,0,0
33943,21873,17555,11920,3556,18412,10244,0,0,217599,1228,91320,50512,0,11687,5069,0,11855,0,1631,6690,5341,3541,22864,47034,112510,8318,12542,3303,33373,28882,154942
0,0,0,0,121896,148882,0,118710,821752,300215,448111,0,27209,0,0,2431,110182,0,0,449320,426441,0,0,0,0,1856,166822,0,7191,0,0,0
20334,0,262019,78737,0,95391,0,82163,0,21667,34757,0,222082,548303,50764,0,0,50166,398903,0,0,0,77867,561299,0,377185,62441,77262,481519,692041,258070,70372
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6884,0,0,0,0,0,5106,0,0,0,0,0,0,0,0
397109,525989,0,279259,62564,0,109536,0,0,14778,23851,148568,0,35603,271701,312499,141630,272282,247239,0,0,434180,410481,67941,1981,0,291259,431425,0,0,0,873994
