,570_T2,571_T2,572_T2,573_T2,574_T2,575_T2,576_T2,577_T2,578_T2,580_T2,581_T2,582_T2,583_T2,584_T2,585_T2,586_T2,588_T2,589_T2,590_T2,591_T2,592_T2,593_T2,594_T2,595_T2,596_T2,597_T2,598_T2,599_T2,600_T2,601_T2,602_T2,603_T2,570_T5,571_T5,572_T5,573_T5,574_T5,575_T5,576_T5,577_T5,578_T5,580_T5,581_T5,582_T5,583_T5,584_T5,585_T5,586_T5,588_T5,589_T5,590_T5,591_T5,592_T5,593_T5,594_T5,595_T5,596_T5,597_T5,598_T5,599_T5,600_T5,601_T5,602_T5,603_T5
s_Blattabacterium_sp._(Blaberus_giganteus),-1.578086795,-0.979795869,-1.152203384,-1.605915751,-1.770601506,-1.130743659,-1.092008489,-0.211942956,-1.301905336,-0.327298171,0.066838491,-0.979347228,-1.442057315,-0.928787581,-0.917240933,-1.491633903,-1.275899482,-1.013141735,-0.790979177,-1.299512097,-1.445664593,-1.349274514,-1.970507625,-1.574677064,-1.895335722,-1.146856368,-1.750330969,-0.064658789,-1.368095903,-1.015625493,-1.577007312,-1.532691357,-1.13472053,-1.333184888,-1.760286524,-1.594503589,-1.574896762,-1.60466483,-1.327938872,-1.592104641,-1.321988297,-1.320086943,-1.560473958,-1.380494254,-1.481145341,-1.201587123,0.158179249,-1.447255738,-1.599548989,-0.908963298,-1.696067552,-1.736417744,-1.981876944,-1.518867632,-1.246930957,-0.527776589,-1.184970694,-1.476215885,-1.133410128,-1.020095391,-1.210514297,-0.791936826,-1.649693179,-1.337209041
s_[Bacillus]_caldolyticus,-1.13848868,-1.1090076,-1.353685439,-0.990517323,-1.145922125,-1.097327662,-1.209791525,-1.337954219,-0.950274539,-1.208845954,-1.197834834,-1.021681592,-1.117937847,-1.274533454,-1.171586586,-1.076267724,-1.121748802,-0.99324058,-1.336673627,-1.16282911,-1.018220578,-1.334122709,-0.997058479,-1.04553286,-0.877527465,-0.962852725,-0.928929453,-1.289197871,-1.075837163,-1.09638685,-1.14414323,-1.307868544,-1.300847401,-1.098612641,-1.129774915,-0.953361193,-1.133585522,-1.145132501,-1.367159585,-1.235429697,-1.144181421,-1.178826873,-1.387520151,-1.365226782,-1.204672353,-1.07642398,-1.328026023,-1.114245709,-1.305477119,-1.323519378,-1.082201174,-0.92105293,-1.202787334,-1.374618023,-1.046260262,-1.358545147,-1.287918663,-1.258972055,-1.116971401,-0.983345848,-1.107228471,-1.266394806,-1.035761234,-1.017510755
s_Candidatus_Hepatoplasma_crinochetorum,-1.338413941,-0.962628065,-1.181835182,-1.480289538,-1.713443092,-1.2063464,-1.432935076,-0.680146405,-1.09780998,-0.59168468,-0.239845073,-0.72458452,-1.296875305,-0.944291767,-1.113214579,-0.90883478,-1.301874968,-1.188452747,-0.424693246,-0.606364917,-1.699579803,-1.842445202,-2.277992325,-0.951123176,-1.685985492,-1.193376383,-1.254351853,-0.164943151,-1.029005863,-0.894018361,-1.149563297,-1.294535013,-0.979113185,-1.149905935,-1.796654169,-1.467751883,-1.162158895,-1.351668316,-1.632862751,-1.860368627,-1.229138143,-1.578321814,-1.435722253,-1.152235602,-0.996127601,-1.853185301,-0.248926549,-1.41550704,-1.405895867,-1.108628968,-1.298765755,-1.06347327,-1.518304205,-1.637728834,-1.755580302,-0.614787966,-1.736467358,-1.433043713,-1.68751626,-1.430922442,-1.416958681,-1.31518497,-1.604377983,-1.430466534
s_bacterium_symbiont_of_Cryptopsaras_couesii,-1.507705998,-0.611072586,-1.137710377,-1.296811243,-1.468320634,-0.838218962,-1.172977552,-0.637886596,-0.829545993,-0.779283294,-0.237372884,-1.279192787,-1.481903224,-0.869068346,-0.700900129,-1.670974832,-1.16670019,-0.689675462,-0.679097912,-1.123947323,-1.521172145,-1.297218152,-1.657415837,-1.635301686,-1.791346008,-0.859174295,-1.559275732,-0.583147285,-1.66499463,-0.687811319,-1.466659255,-1.620466967,-1.248049215,-0.966787248,-1.118432638,-1.268705884,-1.318727955,-1.597117625,-1.401061137,-1.134786171,-1.327408365,-1.362346752,-1.093972959,-0.946383548,-1.574546516,-1.244937564,-0.341776703,-1.531338855,-1.541441359,-1.303179694,-1.40686225,-1.641107564,-1.647237889,-1.618497472,-1.788732509,-0.784206118,-1.331002249,-1.241376294,-1.404653474,-1.506271879,-1.355210674,-1.164612112,-1.548979204,-1.0843737
s_Candidatus_Riesia_pediculicola,-1.131799692,-1.15435542,-0.841075693,-1.24609615,-1.307977984,-1.121081748,-1.343322918,-1.114810668,-1.380376951,-1.403437603,-1.141393523,-1.22475758,-1.388812801,-1.055747208,-0.875741202,-0.791051744,-1.244351124,-1.237542357,-0.784767977,-0.978307333,-1.278610508,-1.514941636,-1.166134809,-1.035680564,-1.325982758,-1.16212384,-1.094721708,-1.133193622,-0.866486934,-0.957031329,-1.07119423,-0.900168798,-0.788817683,-0.962811099,-1.238097142,-1.123655722,-1.290871001,-1.316982758,-1.73340398,-1.387621512,-1.053406396,-1.22164687,-1.319311901,-1.228543795,-1.234086238,-1.29025276,-1.051273022,-1.318777413,-1.114698852,-1.283245479,-1.193815159,-1.247837729,-1.030318073,-0.930123571,-1.11831358,-0.988301474,-1.15288238,-1.075664791,-1.155757426,-1.309561585,-1.247457813,-1.353406183,-1.358705319,-1.25191146
s_Shewanella_sp._MR-4,-1.024441174,-1.292314864,-1.310010375,-1.356352637,-1.186088166,-1.383446013,-0.976697643,-0.984757539,-1.422049648,-1.030597723,-0.988986523,-1.336762638,-1.317353837,-0.996407769,-1.411259439,-1.014195295,-1.308475652,-1.194458771,-1.141885301,-1.319920969,-1.113530758,-1.297218152,-1.140159323,-0.92885054,-1.104390798,-0.967063257,-0.915136131,-0.742654164,-1.089630485,-1.007041749,-0.966336353,-0.959956716,-1.119530364,-1.214125528,-1.13740854,-1.031034232,-0.930357281,-0.946203208,-1.686446997,-1.575437588,-1.049282679,-1.161022248,-1.603337663,-1.292201647,-1.317035321,-1.387551671,-0.967012678,-1.192363489,-1.267972723,-1.177227285,-1.40686225,-1.311150008,-1.102143808,-1.420427559,-1.321541821,-0.958559505,-1.096601544,-0.937832317,-1.074411787,-1.163607672,-1.111912321,-1.102091755,-1.014483836,-1.208827874
s_Obesumbacterium_proteus,-1.274900536,-1.089494786,-1.399355476,-1.344157364,-0.927514178,-1.340626016,-1.185098912,-0.798379182,-1.018951405,-0.572140084,-0.557680183,-1.293277526,-1.531913644,-1.433223407,-1.11838255,-1.066463724,-1.127258458,-1.276008638,-1.635166615,-1.362032454,-1.233490073,-0.891753044,-1.345828244,-1.122691941,-1.325982758,-1.253339848,-1.222803496,-0.497204855,-1.184246462,-1.159057956,-1.466659255,-1.242910647,-1.150145,-1.071705188,-1.180468029,-1.461817148,-1.114980334,-1.42487172,-1.0547849,-1.195078401,-1.234076425,-1.178826873,-1.08523928,-1.224148184,-1.264391588,-1.10352591,-0.471454526,-1.137638589,-1.202667625,-1.351298942,-1.302872537,-1.351155343,-1.107477154,-1.107671849,-1.465184523,-1.391881567,-1.376025931,-1.20708722,-1.144521353,-1.075054275,-0.943775399,-0.829677154,-1.17803529,-1.20282185
s_Pseudoalteromonas_marina,-1.34664444,-0.904760683,-1.144930625,-1.291047538,-1.659375871,-0.856501007,-1.125910041,-0.701965452,-0.837420049,-0.870633073,-0.561087342,-1.238091111,-1.540497388,-0.724278109,-0.700900129,-1.308069338,-1.321809183,-0.813385116,-0.760301925,-0.996792147,-1.381126072,-1.805631229,-1.69020566,-1.463451429,-1.39830342,-0.958659846,-1.568009412,-0.746420647,-1.176641862,-0.882633039,-1.340618534,-1.491533284,-0.907503653,-0.939280602,-1.011569493,-1.455917426,-1.157339608,-1.381521279,-1.394188258,-1.082961103,-1.338337435,-1.444790422,-0.966490527,-0.92339403,-1.190283616,-1.78574402,-0.599287898,-1.463516259,-1.337842403,-1.316693413,-1.216204154,-1.21762395,-1.576411836,-1.761598316,-1.755580302,-0.604451956,-1.736467358,-1.339014763,-1.519722804,-1.532705136,-1.361216698,-1.399926198,-1.567106588,-0.978481411
s_Blattabacterium_punctulatus,-1.488474636,-0.74204097,-1.196986987,-1.229747012,-1.374988694,-0.795659348,-1.274330046,-0.861030147,-0.924072166,-1.172913945,-0.610048169,-1.205084814,-1.244231572,-0.865451706,-0.670645721,-0.89641226,-1.219810015,-1.013141735,-0.512686845,-0.907606519,-1.342123914,-1.681177055,-1.605047851,-1.329920037,-1.30299324,-0.893859853,-1.348380803,-1.032845648,-1.239162219,-0.878866556,-1.00791278,-0.97427677,-0.852153558,-1.245216115,-1.350070814,-1.398759012,-1.318727955,-1.497034166,-1.772624693,-1.259240345,-1.024891226,-1.172856706,-1.059486783,-0.818683076,-0.953894838,-1.743184405,-0.609832811,-1.60409821,-1.36451065,-1.379872315,-1.258599713,-1.451238801,-1.486555507,-1.452176257,-1.328608988,-1.015071715,-1.654974323,-1.552588863,-1.68751626,-1.8323634,-1.423348479,-1.57817443,-1.537074301,-1.233219327
s_uncultured_planctomycete,-1.179590356,-1.524373779,-1.10933968,-0.948844627,-0.737835783,-1.265662977,-0.838227969,-2.103074899,-1.360174244,-1.338899082,-1.897454529,-1.429853061,-1.338260522,-1.701977469,-1.91516462,-1.346048586,-1.178261012,-1.113489708,-1.487246485,-1.463815148,-0.983265563,-1.187519235,-0.696953887,-0.877337006,-0.792167616,-1.092789146,-0.906045159,-2.02208538,-0.756138877,-1.438482344,-1.041489076,-0.814646624,-1.197899431,-1.188935279,-1.364390867,-0.901356408,-1.162158895,-0.919122249,-1.387362293,-1.786260655,-1.229138143,-0.736139054,-1.034380862,-1.77829649,-1.39572759,-1.039674438,-2.323454076,-0.974232479,-0.928000921,-1.076017383,-1.448826449,-1.18253263,-0.83732756,-1.020184395,-1.153404899,-1.904592206,-0.898648241,-0.805374462,-0.752177333,-0.889911842,-0.7238115,-1.515161462,-0.663085949,-1.25822063
s_Spiroplasma_syrphidicola,-1.498044087,-0.988491576,-1.054904473,-0.924649898,-1.756002707,-1.020540519,-1.343322918,-0.861030147,-0.845356599,-1.072270419,-0.684431889,-0.933769719,-1.237841774,-0.779042195,-0.707749471,-1.042366172,-1.308475652,-0.715459579,-0.778595118,-0.752968391,-1.392554768,-1.639504358,-2.095670768,-1.405040667,-1.423621228,-0.754950789,-1.460020774,-0.75020137,-1.505566893,-0.809873684,-1.654968854,-1.406540071,-1.019207643,-1.203973156,-1.439238758,-1.485770389,-1.035292174,-1.300080947,-1.347356958,-1.140119517,-1.135172351,-1.633381591,-1.506038752,-0.677142903,-1.224185167,-1.938084744,-0.702320124,-1.488413811,-1.109449496,-1.213375799,-1.294675769,-1.357981308,-1.24483557,-1.452176257,-1.54117043,-0.681927269,-1.595885407,-1.391658497,-1.341474572,-1.686855816,-1.524444596,-1.379723491,-1.676540429,-1.173321186
s_Cyanothece_sp._PCC_8801,-1.760408351,-1.175189507,-1.327252182,-1.268319287,-1.289628845,-1.216872813,-1.248012738,-0.191875393,-1.15587378,-0.360677393,0.044738144,-1.446246871,-1.531913644,-1.064519194,-1.015096723,-1.405867081,-1.321809183,-1.194458771,-1.244300307,-1.259902959,-1.464013732,-1.261627207,-1.636138439,-1.478603234,-1.621446971,-1.647631656,-1.80439819,0.074106972,-1.396004691,-1.082465511,-1.520311968,-1.321382263,-1.300847401,-1.098612641,-1.486993189,-1.38222971,-1.347383211,-1.339972276,-1.360515043,-0.818268549,-1.511906201,-1.20922435,-1.429568388,-1.259866266,-1.553784525,-1.358772707,0.290069952,-1.392339981,-1.525441017,-1.864474743,-1.393256598,-1.489557666,-1.486555507,-1.553958951,-1.53243675,-1.197393272,-1.179550627,-1.513673447,-1.659078324,-1.338549122,-1.496470744,-0.909719862,-1.485189466,-1.139032112
s_Marinobacter_sp._BSs20148,-1.354943243,-1.010567527,-1.344796491,-1.122226669,-0.96622869,-1.125901035,-1.222370307,-1.520275776,-1.023702007,-1.155420787,-1.871812098,-1.118073437,-0.932795414,-1.095841666,-1.10807318,-1.521939252,-1.195856774,-1.237542357,-1.817488172,-1.383772441,-1.0142758,-0.835400107,-0.810117977,-1.229836578,-1.026739863,-1.083265265,-1.139421887,-1.662711379,-1.358963419,-1.65834182,-1.160492368,-0.918187303,-1.300847401,-1.188935279,-1.042446731,-1.349968848,-1.176757694,-1.116828725,-1.104795321,-1.302323932,-1.139666741,-1.060378723,-1.297571915,-1.152235602,-1.295644131,-1.014227772,-1.501689518,-1.063530617,-1.141367099,-0.931847592,-1.266504892,-1.337641624,-1.040268404,-0.817136707,-0.94949271,-0.815458661,-1.158159437,-1.157762154,-1.127900472,-1.29537695,-1.436251884,-1.112244126,-1.064854195,-0.978481411
s_uncultured_bacterium_25H09,-0.48295277,-0.82379162,-1.561324803,-1.208355822,-1.048466789,-1.102033553,0.51964918,-1.03476796,-2.094143419,-1.178813667,-2.252275904,-1.83531817,-1.403738451,-1.104974149,-2.320629728,-0.467895283,0.067835265,-1.478132822,-2.69121929,-1.207881774,-1.772486574,-0.941268108,-1.615304352,-1.329920037,-0.965439338,-1.567588948,-1.699037675,-1.804361896,-1.176641862,-1.286213132,-0.56238068,-1.892974242,-1.633711696,-0.78181317,-1.914437204,-1.642955972,-1.407281353,-2.093017598,-0.488916921,-1.458573248,-1.50539152,-0.912325623,-1.205198595,-1.177030261,-1.121290744,-0.984522618,-2.050587089,-0.81649885,-0.893662783,-2.318141953,-1.554186965,-1.132101777,-1.774237579,-1.142559108,-1.652396065,-2.161312053,-1.402694178,-1.037012637,-1.434067359,-1.109540451,-0.504496926,-0.173752684,-1.039351902,-1.977010241
s_Pseudoalteromonas_sp._1_2015MBL_MicDiv,-1.172621687,-0.962628065,-1.061549016,-1.251605806,-1.326670117,-1.140499834,-1.357711655,-0.852446403,-1.082542507,-1.099226229,-0.79884224,-1.148287216,-1.593607213,-1.017198538,-1.12879931,-1.000401973,-1.219810015,-1.263021442,-0.68748957,-0.956567346,-1.268406338,-1.488273389,-1.507884103,-1.377066815,-1.440863034,-1.036960697,-1.475894123,-0.828982248,-1.280320292,-0.957031329,-1.360552749,-1.549640915,-1.203349036,-1.049822476,-1.025175145,-1.38222971,-1.511271066,-1.54582433,-0.98872315,-1.200744139,-1.290070694,-1.348060795,-1.454414386,-1.168696879,-1.244086322,-1.283652076,-0.737826812,-1.354882418,-1.463883124,-1.008808633,-1.146959742,-1.137581243,-1.418604845,-1.420427559,-1.221123073,-0.465472705,-1.318502087,-1.307466405,-1.503593422,-1.480519383,-1.066032715,-1.067348806,-1.457486863,-1.25191146
s_Methylophilales_bacterium_MBRSF5,-1.22245406,-0.971175126,-1.048303789,-1.35023641,-1.186088166,-0.897938197,-1.248012738,-0.758691434,-1.194659806,-0.938074354,-0.752322224,-1.0109288,-1.225183377,-1.000531486,-0.805123635,-1.023497688,-1.16670019,-0.842614754,-0.913446062,-0.989357169,-1.002533982,-1.18104672,-1.668226753,-1.055483191,-1.181848857,-1.141818574,-1.235303658,-1.042946744,-1.191909334,-0.694041869,-1.270748854,-1.321382263,-1.060977055,-0.995071962,-1.531444952,-1.344691791,-1.263769071,-1.288969722,-1.487445751,-1.314982329,-1.36619439,-1.662091697,-1.335932783,-1.033092947,-1.116856147,-1.553942406,-0.733818791,-1.377188176,-1.099032735,-1.394471114,-1.212437671,-1.497400843,-1.208687056,-1.697746844,-1.558870007,-0.812289086,-1.727077617,-1.643938642,-1.519722804,-1.597243657,-1.126096956,-1.455884852,-1.441226342,-1.133429857
s_Candidatus_Nitrosoglobus_terrae,-1.760408351,-1.019536197,-1.048303789,-1.501342947,-1.846974485,-1.352674354,-1.548766892,-0.427234532,-0.813981476,-0.565709194,-0.156760538,-0.728608671,-1.449900493,-1.008830289,-0.612751743,-1.76450089,-1.301874968,-1.054173131,-0.551153126,-1.078390791,-1.691797663,-1.254658538,-1.584845144,-1.810505775,-1.449596714,-1.146856368,-1.739859669,-0.221357241,-1.741955671,-1.09638685,-1.933682256,-1.499630494,-1.436101447,-1.071705188,-1.01834918,-1.628871233,-1.518143945,-1.412292938,-1.624204688,-1.072910767,-1.418380143,-1.333976055,-1.013930252,-0.787025756,-1.669856696,-1.323925975,-0.173060798,-1.734937811,-1.50191052,-1.1480707,-1.168312866,-1.330952636,-1.440745971,-1.412645418,-1.766509372,-1.134309296,-1.331002249,-1.982151523,-1.578316968,-1.414922101,-1.55322356,-1.087053877,-1.579376681,-1.20282185
s_Liberibacter_crescens,-1.2297801,-0.869253994,-1.344796491,-1.49427578,-1.947057943,-1.195929639,-1.531375149,-0.577667736,-1.108119349,-0.575371105,-0.338626617,-1.211599495,-1.403738451,-1.100397482,-0.650972955,-1.032887428,-1.335322902,-1.0283319,-0.872060846,-1.154057124,-1.946439881,-1.660123646,-1.913349211,-1.709409658,-1.855061822,-1.041495852,-1.576820042,-0.234840591,-1.616792528,-0.703461091,-1.520311968,-1.406540071,-1.019207643,-1.098612641,-1.099810126,-1.41556613,-1.470997167,-1.288969722,-1.541512972,-1.600543509,-1.244026756,-1.414018763,-1.129691042,-0.781376023,-1.449794811,-1.29025276,-0.315108456,-1.513947113,-1.625524476,-0.993920021,-1.298765755,-1.110479313,-1.576411836,-2.082803081,-1.682249029,-0.554316144,-1.41629983,-1.319966568,-1.75719618,-1.550723642,-1.429779369,-1.175423028,-1.711145958,-1.133429857
s_Pseudoalteromonas_sp._Bsw20308,-1.380261051,-0.853869075,-1.235902403,-1.224356164,-1.468320634,-1.238264003,-1.161001361,-0.766503973,-0.772387579,-1.046022193,-0.756463017,-0.782451903,-1.188142105,-0.836980032,-1.11838255,-1.185467016,-1.132798638,-1.091510802,-1.164257599,-1.221803113,-1.547663761,-1.372441573,-1.545624431,-1.349854252,-1.432204972,-1.041495852,-1.320601239,-0.800697534,-1.415052886,-0.834741751,-1.314643048,-1.348970219,-1.306889715,-1.098612641,-1.01834918,-1.303448832,-1.341586093,-1.316982758,-1.277928452,-1.000590106,-1.311235506,-1.444790422,-1.341535038,-1.132032895,-1.065120473,-1.219936262,-0.664292728,-1.277104717,-1.494188474,-1.309913726,-1.302872537,-1.048283105,-1.58499558,-1.261822529,-1.266733585,-1.015071715,-1.41629983,-1.419057471,-1.544415416,-1.267597386,-1.436251884,-1.067348806,-1.452037258,-0.940918309
s_Pseudomonas_sp._Os17,-0.938428299,-0.892784492,-1.116357252,-1.084126822,-1.153827304,-0.961451603,-1.114481345,-1.257911511,-0.977181992,-1.521220639,-1.884551124,-1.438016372,-1.490066535,-1.029883698,-1.10807318,-1.116474144,-1.308475652,-1.357686669,-1.397634327,-1.325088939,-1.038181321,-1.428681292,-1.146590213,-1.055483191,-1.20906142,-1.220187641,-1.186214048,-1.731030623,-0.860946753,-1.431924943,-1.051293076,-1.107808163,-1.075297109,-1.126264172,-0.958925759,-0.86161608,-0.941918103,-1.126174587,-1.549481142,-1.140119517,-1.162446769,-1.227916483,-1.005865692,-1.370290084,-1.103669143,-1.189538785,-1.501689518,-0.892258896,-1.093864765,-1.309913726,-1.353516269,-1.253991594,-1.257181406,-1.359802937,-1.387019751,-1.70049685,-1.147633024,-1.241376294,-0.906957141,-1.121305293,-0.878493107,-1.30276245,-1.083476707,-1.245641847
s_Candidatus_Planktophila_limnetica,-0.922079161,-1.372357572,-1.335985862,-1.056475291,-0.972829374,-1.454673522,-0.976697643,-1.395112633,-1.360174244,-1.6173645,-1.687383059,-1.231402123,-0.792829369,-1.353670775,-1.439430316,-1.207690153,-1.189957052,-1.243851526,-1.409128706,-1.289461761,-1.083549926,-0.812825785,-1.060116615,-1.183316562,-1.026739863,-1.353719033,-1.010903036,-1.782855691,-0.828335168,-1.258356177,-0.939549037,-1.242910647,-1.319084988,-1.327454213,-1.049439767,-1.027195455,-1.014238765,-1.023634948,-1.094591151,-1.200744139,-1.29532005,-1.437008281,-1.205198595,-1.449487126,-1.01993825,-1.16003812,-1.744420202,-0.954331325,-1.371290337,-1.270173397,-1.393256598,-1.272683727,-1.226597982,-0.944581654,-1.147470164,-1.295031741,-1.184970694,-0.801622112,-1.038602334,-1.092148708,-1.043858857,-0.918088112,-0.976613562,-1.227065462
s_uncultured_bacterium_Contig9,-1.893939744,-1.015041808,-1.028759193,-1.446156531,-1.646303789,-0.741592127,-1.357711655,-0.634444251,-0.972646837,-0.975993589,-0.879967785,-0.995013345,-1.719376601,-1.324683238,-0.402186974,-1.679943502,-1.195856774,-1.243851526,-1.182522947,-0.870751426,-1.755819521,-1.660123646,-2.112477886,-1.94708131,-1.580624977,-1.329177924,-1.771608367,-0.746420647,-1.728710444,-1.033017236,-1.720108156,-1.892974242,-1.124568158,-1.024180046,-0.930487824,-1.153636554,-1.546117798,-1.567485827,-1.104795321,-0.521903354,-1.479749089,-1.406471557,-0.87434435,-0.795560658,-1.632116368,-1.270579995,-0.758111483,-1.217681297,-1.378116303,-0.927228646,-0.711434567,-0.886266814,-1.838776101,-1.3308154,-1.858528271,-1.116992846,-1.409473865,-1.529058366,-1.190243602,-1.092148708,-1.084132757,-0.909719862,-1.769133216,-1.179152106
s_Candidatus_Erwinia_sp._ErCipseudotaxifoliae,-1.118554465,-1.065627304,-0.942285595,-1.320204122,-1.23651902,-0.090432642,-1.448683433,-1.380513833,-0.990912185,-1.488430816,-0.834088179,-1.300394994,-1.566699761,-0.964016273,-1.134048666,-1.32687867,-1.282330372,-0.738102056,-0.835572553,-1.411629395,-0.451291115,-2.034817095,-1.679155824,-1.223901843,-1.600827684,-0.937955173,-1.452177597,-1.944123838,-1.810948543,-0.940901947,-1.205443756,-1.158523255,-1.331430824,-1.299283336,-0.902836293,-1.47372205,-1.560403755,-1.524622123,-1.021208605,-0.861839797,-1.593584232,-1.534646751,-1.063733074,-0.742697169,-1.500438544,-1.876715798,-1.258067435,-1.505363369,-1.267972723,-1.597595798,-0.787120795,-1.451238801,-1.020465777,-1.268511517,-1.907921026,-1.156385248,-1.84602956,-0.986193389,-1.0589076,-1.109540451,-1.475992213,-1.296608584,-1.554985228,-1.214870189
s_Candidatus_Liberibacter_americanus,-1.517462173,-0.738633812,-1.022328303,-1.218994221,-2.019817298,-0.79219314,-1.566466469,-0.597340501,-0.829545993,-0.870633073,-0.363524169,-1.307563484,-1.250662462,-0.743266021,-0.764301641,-1.301877368,-1.405774563,-0.696974764,-0.484778057,-1.203284065,-1.554397793,-1.770124541,-2.146964062,-1.501770294,-1.719887044,-0.803911617,-1.709088011,-0.765468842,-1.424714797,-0.732263082,-1.512468791,-1.611334484,-0.867657744,-0.923895683,-1.285828545,-1.376780105,-1.39501126,-1.60466483,-1.414950249,-1.01937,-1.190485989,-1.633381591,-1.347168856,-0.827493705,-1.413427167,-1.722565118,-0.304637156,-1.682569825,-1.168766073,-1.692005483,-1.497616613,-1.44374813,-1.784708879,-1.865738575,-2.072676259,-0.790378977,-1.889046945,-1.697522888,-1.649775932,-1.98852413,-1.754705615,-1.092041419,-1.649693179,-0.779552117
