,baseMean,log2FoldChange,Absolute,lfcSE,stat,pvalue,padj,Kingdom,Phylum,Class,New,Order,Family,Genus,Species,Rank1
denovo296585,3.92345924990172,-0.581481673288065,0.581481673288065,0.694691905709476,-0.837035336829222,0.402572705507562,0.897206799254548,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo285079,8.36213600769936,-0.57995929475905,0.57995929475905,0.726013882599299,-0.798826728605603,0.424390889758248,0.900140047715578,NA,NA,NA,"O_NA,F_NA,G_NA",NA,NA,NA,NA,Unassigned
denovo233586,7.40652315520888,0.578318215923214,0.578318215923214,0.762557443124664,0.758392985521839,0.448215755862517,0.909972773231455,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo581985,11.4331976040878,-0.573886481411785,0.573886481411785,1.05300870357962,-0.5449969021727,0.585755648199585,0.936615825349278,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_[Ruminococcus]",Clostridiales,Lachnospiraceae,[Ruminococcus],gnavus,NA
denovo303675,10.3627933222312,-0.572428896860389,0.572428896860389,0.603184679478696,-0.949011001663888,0.342615016651859,0.897206799254548,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_NA",Clostridiales,Ruminococcaceae,NA,NA,NA
denovo52367,13.4617975754808,0.57060642356405,0.57060642356405,0.659252485883733,0.865535490244149,0.386744945325806,0.897206799254548,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo225953,9.36017561802675,-0.565059339175265,0.565059339175265,0.600953526231611,-0.940271276413957,0.347078429192893,0.897206799254548,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo207651,3.62977941296372,0.564733065640284,0.564733065640284,0.789379131383036,0.715414232766504,0.47435312041534,0.918939222089787,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_[Ruminococcus]",Clostridiales,Lachnospiraceae,[Ruminococcus],gnavus,NA
denovo436809,410.371331526974,0.558431916430394,0.558431916430394,0.521720939715317,1.07036515869022,0.284454975639336,0.880252682416603,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_Prevotellaceae,G_Prevotella",Bacteroidales,Prevotellaceae,Prevotella,NA,NA
denovo456834,749.030166340736,0.55478512558765,0.55478512558765,0.685992133243303,0.80873394708578,0.418668197238015,0.897592685837338,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo394976,5.12075785261801,-0.554552650425694,0.554552650425694,0.998488312771253,-0.555392229766377,0.578626406231832,0.935972129202891,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo81091,4.31330129463485,0.551036588185021,0.551036588185021,1.10273867496256,0.499698251903361,0.617287563562154,0.947071330396729,Bacteria,Actinobacteria,Actinobacteria,"O_Bifidobacteriales,F_Bifidobacteriaceae,G_Bifidobacterium",Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,NA,NA
denovo369586,4.42264201069639,0.550053507344931,0.550053507344931,1.12285093571361,0.489872243812446,0.624224305103374,0.950057519546552,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_[Ruminococcus]",Clostridiales,Lachnospiraceae,[Ruminococcus],gnavus,NA
denovo584555,4.48826298550443,0.54992071671672,0.54992071671672,0.792706204459181,0.693725763244026,0.487854206018137,0.918939222089787,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo90339,149.409032605005,0.546707289940178,0.546707289940178,0.482333137474916,1.13346408833171,0.257019413818076,0.880252682416603,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo422918,2.25547172130302,0.54390827316171,0.54390827316171,0.812399652523933,0.669508254307983,0.503171317053399,0.927440596058672,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo131162,5.30369839027702,-0.542055151893255,0.542055151893255,0.648099134742523,-0.836376910314196,0.402942897953209,0.897206799254548,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo555858,9.03968227937009,-0.540990684344826,0.540990684344826,0.672799552635967,-0.80408894777839,0.421345607065393,0.898870628406173,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo334001,2.10703961600078,-0.540954898939002,0.540954898939002,0.756435900915008,-0.715136468648099,0.474524721325446,0.918939222089787,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo562122,57.4911102119485,-0.538520673410209,0.538520673410209,1.26487921010039,-0.42574869529832,0.670290974917342,0.95949192966327,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo416548,5.37756643606798,-0.538005433831877,0.538005433831877,0.702617501583706,-0.765715958710405,0.443845329281671,0.903830488719039,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_Oscillospira",Clostridiales,Ruminococcaceae,Oscillospira,NA,NA
denovo5599,6.75251655832909,0.535214239887499,0.535214239887499,0.73298957461799,0.730179880343366,0.465280239094247,0.916183302192849,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo207336,3.24626865312037,-0.531991617380517,0.531991617380517,0.807509671563904,-0.658805257836985,0.510020830552063,0.928711202313981,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo217664,40.3407739423969,-0.52970967023466,0.52970967023466,0.978721371431355,-0.541226221983865,0.588351665730529,0.936615825349278,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo234057,8.17513233664948,-0.528654737236521,0.528654737236521,0.61626417627403,-0.857837851995224,0.390982005242816,0.897206799254548,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo159171,4.69516795144565,-0.527119562546375,0.527119562546375,0.763495034046482,-0.690403393657547,0.489940543184646,0.918939222089787,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo54077,5.56152187020065,-0.523026749718137,0.523026749718137,0.740044567493094,-0.706750340036809,0.479721640175405,0.918939222089787,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo328360,6.46564735775983,-0.519350346121213,0.519350346121213,0.712958268590537,-0.728444242813719,0.466341688507555,0.916183302192849,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_Dorea",Clostridiales,Lachnospiraceae,Dorea,NA,NA
denovo485533,2.55600014802524,-0.515790742870369,0.515790742870369,0.740220850706932,-0.696806557634487,0.485923861663992,0.918939222089787,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo484746,60.2208382198693,0.51336751279542,0.51336751279542,0.78431296143985,0.654544216447698,0.512761249884836,0.928711202313981,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_Oscillospira",Clostridiales,Ruminococcaceae,Oscillospira,NA,NA
denovo527280,8.57254669086366,-0.511819893997911,0.511819893997911,0.706232847341578,-0.724718336062276,0.468624843909978,0.916183302192849,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_NA",Clostridiales,Ruminococcaceae,NA,NA,NA
denovo155016,2.54136049951503,-0.51042391421796,0.51042391421796,0.750426123772551,-0.680178765168717,0.496391276218144,0.918939222089787,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo100557,624.51051367784,-0.509894520597657,0.509894520597657,0.472715101497115,-1.07865079618314,0.28074342784056,0.880252682416603,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_Rikenellaceae,G_NA",Bacteroidales,Rikenellaceae,NA,NA,NA
denovo217383,582.931352413438,0.50845280955613,0.50845280955613,0.362972474960136,1.40080266309993,0.161273092069806,0.794944895656436,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo66622,48.4331041879491,0.507698711288354,0.507698711288354,1.13177106362913,0.448587817451677,0.653729023617908,0.956951267972511,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo242154,3.33420379154711,-0.507644084087641,0.507644084087641,0.686926734786395,-0.739007609371175,0.459902376753333,0.916183302192849,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_NA",Clostridiales,Ruminococcaceae,NA,NA,NA
denovo239422,15.0224861616378,0.507282054431747,0.507282054431747,1.24982822429424,0.405881419999298,0.684829730527117,0.962550899578565,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo53252,23.8572886526727,0.505793024607292,0.505793024607292,0.482393679995438,1.04850673958265,0.29440519880763,0.880252682416603,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo242131,2.68082903627877,-0.503522656956243,0.503522656956243,0.71755947073315,-0.701715575493388,0.48285655764007,0.918939222089787,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo61366,2.7770358272703,0.502301911616784,0.502301911616784,0.823941900785134,0.609632683006097,0.542105156383628,0.935972129202891,Bacteria,Firmicutes,Erysipelotrichi,"O_Erysipelotrichales,F_Erysipelotrichaceae,G_Allobaculum",Erysipelotrichales,Erysipelotrichaceae,Allobaculum,NA,NA
denovo437689,19.6534650521855,0.502232938372584,0.502232938372584,1.12356491589566,0.446999484646798,0.654875431991877,0.956951267972511,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo25491,25.9752048554229,0.500891753977781,0.500891753977781,1.20244316303391,0.416561688216487,0.676999037133129,0.962123581677638,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo491335,6.31201266547927,0.500738473889102,0.500738473889102,0.672111590670027,0.745022821864917,0.456257923497478,0.916183302192849,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_Bacteroidaceae,G_Bacteroides",Bacteroidales,Bacteroidaceae,Bacteroides,NA,NA
denovo333295,4.82821614885982,0.494829060735126,0.494829060735126,0.638198507585893,0.77535289546024,0.438131161211395,0.903830488719039,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo544721,37.5969253481167,-0.493877056827892,0.493877056827892,0.626431760270629,-0.78839721762276,0.430464397804298,0.901679210720519,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_NA,G_NA",Bacteroidales,NA,NA,NA,NA
denovo256895,2.84884505305906,-0.492896625187402,0.492896625187402,0.871143128681722,-0.56580441142122,0.571526747301623,0.935972129202891,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo131096,3.81647811933808,0.492870750063445,0.492870750063445,0.866729132050126,0.568656033168781,0.56958959071353,0.935972129202891,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo367795,38.8701394533365,-0.48652403121287,0.48652403121287,0.631395323650439,-0.770553744997683,0.440971486996634,0.903830488719039,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_Oscillospira",Clostridiales,Ruminococcaceae,Oscillospira,NA,NA
denovo374144,5.43318369404879,0.485388141223975,0.485388141223975,0.666657050049256,0.728092714519574,0.466556833322629,0.916183302192849,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo78952,10.7359022089128,0.484068771934207,0.484068771934207,0.68228646553792,0.709480249696238,0.478026503496687,0.918939222089787,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_Coprococcus",Clostridiales,Lachnospiraceae,Coprococcus,NA,NA
denovo473336,2.74365005632152,0.479139336549284,0.479139336549284,0.69877173895096,0.68568791472391,0.492909929298765,0.918939222089787,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_[Paraprevotellaceae],G_CF231",Bacteroidales,[Paraprevotellaceae],CF231,NA,NA
denovo41233,2.57687813091492,-0.477881918849517,0.477881918849517,0.918240180891487,-0.520432375748966,0.602762249556487,0.939859793119233,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo406602,47.3575398758515,-0.475405724808353,0.475405724808353,0.658556799053552,-0.721890238612045,0.470361963179364,0.916183302192849,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo17589,3.95907406327772,-0.475040663198087,0.475040663198087,2.00837775289106,-0.236529538586188,0.813021788962472,0.986852105621481,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo460483,7.63674230047653,-0.474091508529593,0.474091508529593,0.546717814067997,-0.867159430935662,0.38585466119599,0.897206799254548,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Christensenellaceae,G_NA",Clostridiales,Christensenellaceae,NA,NA,NA
denovo474386,5.18767144611896,-0.47399642864024,0.47399642864024,0.798511181729527,-0.593600239402525,0.552779520875815,0.935972129202891,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo245230,2.45066214653449,0.469410402669059,0.469410402669059,1.05068784928705,0.446764853127005,0.655044850679343,0.956951267972511,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo196309,3.15552399683597,-0.467232386905099,0.467232386905099,0.737829542027409,-0.633252479456484,0.526568780102803,0.931352841286217,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo322796,8.73525287822746,-0.46536416012718,0.46536416012718,0.67184241887064,-0.692668618497552,0.488517537188171,0.918939222089787,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo130849,3.51397535125139,0.463982693704881,0.463982693704881,0.669807367524379,0.69271064518112,0.488491157246824,0.918939222089787,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo539958,2.42930283201495,-0.463483914765312,0.463483914765312,0.992819736932061,-0.466835919476719,0.640617274884422,0.956951267972511,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo370273,16.6567145049368,-0.45831729724898,0.45831729724898,0.746169179375399,-0.61422705455702,0.539065297807092,0.935972129202891,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo293306,3.48433978039609,0.458200908513382,0.458200908513382,0.709001612689682,0.646262152740586,0.518109594120851,0.930934885693081,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo149434,2.22636913428424,0.458123578242576,0.458123578242576,0.704025824187015,0.650719849334507,0.515227347541791,0.928711202313981,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_Rikenellaceae,G_NA",Bacteroidales,Rikenellaceae,NA,NA,NA
denovo376071,7.27429299140986,0.4575079456559,0.4575079456559,0.566380758095718,0.807774521143923,0.419220395034436,0.897592685837338,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
