,baseMean,log2FoldChange,Absolute,lfcSE,stat,pvalue,padj,Kingdom,Phylum,Class,New,Order,Family,Genus,Species,Rank1
denovo409198,84.6066907413429,-0.040863257899209,0.040863257899209,0.780558850659173,-0.052351283781743,0.958248790759538,0.99373462970174,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo332834,4.70297625791107,-0.037591070386998,0.037591070386998,0.544269499232169,-0.069067016321932,0.944936275472697,0.991644152207089,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo394326,131.875599955543,-0.031985047163703,0.031985047163703,0.74143932910672,-0.043139129404207,0.965590627564147,0.99373462970174,Bacteria,Firmicutes,Erysipelotrichi,"O_Erysipelotrichales,F_Erysipelotrichaceae,G_Allobaculum",Erysipelotrichales,Erysipelotrichaceae,Allobaculum,NA,NA
denovo191797,3.41673178815995,-0.031490088410994,0.031490088410994,0.596330066731394,-0.052806474413737,0.957886102864152,0.99373462970174,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo403339,4.52369570787225,-0.030731857075848,0.030731857075848,0.617202930895509,-0.049792143778804,0.960288027275473,0.99373462970174,Bacteria,Firmicutes,Bacilli,"O_Lactobacillales,F_Lactobacillaceae,G_Lactobacillus",Lactobacillales,Lactobacillaceae,Lactobacillus,NA,NA
denovo584555,3.88408912645659,-0.029551929968644,0.029551929968644,0.661253042174003,-0.044690803798023,0.964353763881923,0.99373462970174,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo337352,50.6351727001971,-0.027195248970817,0.027195248970817,0.527557649776853,-0.051549340593051,0.958887785977983,0.99373462970174,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo111044,3.69937143480224,-0.026356691828155,0.026356691828155,0.631187309989339,-0.04175732213089,0.966692157322076,0.99373462970174,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo487669,3.84695382103335,0.022653916111591,0.022653916111591,0.889096475936063,0.025479705211676,0.979672336126921,0.99373462970174,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_Oscillospira",Clostridiales,Ruminococcaceae,Oscillospira,NA,NA
denovo573775,37.7039087384448,-0.021308900970447,0.021308900970447,0.727040761161876,-0.029309087067406,0.976618079585225,0.99373462970174,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo550529,10.875431148887,0.018705210811414,0.018705210811414,0.497602868861534,0.037590641015013,0.970014070037526,0.99373462970174,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo502385,11.6576971887124,-0.016131482457724,0.016131482457724,0.731971023686572,-0.022038416734693,0.982417310849062,0.99373462970174,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_[Paraprevotellaceae],G_CF231",Bacteroidales,[Paraprevotellaceae],CF231,NA,NA
denovo440619,3.85567206799192,-0.015452169576694,0.015452169576694,0.589935629388188,-0.026192975651799,0.979103418579737,0.99373462970174,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_Oscillospira",Clostridiales,Ruminococcaceae,Oscillospira,NA,NA
denovo339261,8.26981412406811,0.014144234776502,0.014144234776502,0.518115200488666,0.027299401297552,0.978220934387096,0.99373462970174,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo555858,10.874563958582,-0.014080702604464,0.014080702604464,0.54621154915604,-0.025778844526851,0.979433735863025,0.99373462970174,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo474040,15.4917267681604,0.013578100516821,0.013578100516821,0.527831474812938,0.025724310058684,0.979477233648168,0.99373462970174,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo66269,5.48946363580417,0.012431488794493,0.012431488794493,0.517725292236052,0.024011747119407,0.980843238563042,0.99373462970174,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo180181,38.8945066830749,-0.011921270978282,0.011921270978282,0.815307388177148,-0.014621811541454,0.988333898018578,0.99373462970174,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo378068,4.48411861300655,0.01130403293721,0.01130403293721,0.647498378923258,0.017458009633951,0.986071231194219,0.99373462970174,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo455710,3.78242498615454,0.010930858135732,0.010930858135732,0.551356416953319,0.019825393882479,0.984182660473766,0.99373462970174,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo541527,3.81459308764447,0.009433400468323,0.009433400468323,0.610714484374042,0.015446498666217,0.987675967271749,0.99373462970174,Bacteria,Firmicutes,Bacilli,"O_Lactobacillales,F_Lactobacillaceae,G_Lactobacillus",Lactobacillales,Lactobacillaceae,Lactobacillus,NA,NA
denovo175851,26.9517159565981,0.009236615548231,0.009236615548231,0.319756732153489,0.028886383364081,0.976955205592561,0.99373462970174,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_Oscillospira",Clostridiales,Ruminococcaceae,Oscillospira,NA,NA
denovo412191,6.34939557519547,-0.007932736288411,0.007932736288411,0.657444951420431,-0.012066008372673,0.990372951807504,0.993974307995894,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_[Paraprevotellaceae],G_CF231",Bacteroidales,[Paraprevotellaceae],CF231,NA,NA
denovo373679,4.33745534853399,0.00492079444449,0.00492079444449,0.666091098941026,0.007387569736803,0.994105625780611,0.995909810219414,Bacteria,Deferribacteres,Deferribacteres,"O_Deferribacterales,F_Deferribacteraceae,G_Mucispirillum",Deferribacterales,Deferribacteraceae,Mucispirillum,schaedleri,NA
denovo74248,5.59251089095559,0.002152296725838,0.002152296725838,0.66451752424913,0.003238886330756,0.997415747120796,0.997415747120796,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
