OTUs,570.T1_RC9_01_33092,570.T2_RF5_01_33130,570.T3_BA1_01_33166,570.T4_BC9_01_33201,570.T5_BF5_01_33362,571.T1_RC10_01_33093,571.T2_RF6_01_33131,571.T3_BA2_01_33168,571.T4_BC10_01_33202,571.T5_BF6_01_33363,572.T1_RC11_01_33094,572.T2_RF7_01_33132,572.T3_BA3_01_33169,572.T4_BC11_01_33203,572.T5_BF7_01_33364,573.T1_RC12_01_33095,573.T2_RF8_01_33133,573.T3_BA4_01_33170,573.T4_BC12_01_33204,573.T5_BF8_01_33365,574.T1_RD1_01_33097,574.T2_RF9_01_33134,574.T3_BA5_01_33171,574.T4_BD1_01_33206,574.T5_BF9_01_33366,575.T1_RD2_01_33098,575.T2_RF10_01_33135,575.T3_BA6_01_33172,575.T4_BD2_01_33207,575.T5_BF10_01_33367,576.T1_RD3_01_33099,576.T2_RF11_01_33136,576.T3_BA7_01_33173,576.T4_BD3_01_33208,576.T5_BF11_01_33368,577.T1_RD4_01_33100,577.T2_RF12_01_33137,577.T3_BA8_01_33174,577.T4_BD4_01_33209,577.T5_BF12_01_33369,578.T1_RD5_01_33101,578.T2_RG1_01_33139,578.T3_BA9_01_33175,578.T4_BD5_01_33210,578.T5_BG1_01_33371,580.T1_RD6_01_33102,580.T2_RG2_01_33140,580.T3_BA10_01_33176,580.T4_BD6_01_33211,580.T5_BG2_01_33372,581.T1_RD7_01_33103,581.T2_RG3_01_33141,581.T3_BA11_01_33177,581.T4_BD7_01_33212,581.T5_BG3_01_33373,582.T1_RD8_01_33104,582.T2_RG4_01_33142,582.T3_BA12_01_33178,582.T4_BD8_01_33213,582.T5_BG4_01_33374,583.T1_RD9_01_33105,583.T2_RG5_01_33143,583.T3_BB1_01_33180,583.T4_BD9_01_33214,583.T5_BG5_01_33375,584.T1_RD10_01_33106,584.T2_RG6_01_33144,584.T3_BB2_01_33181,584.T4_BD10_01_33215,584.T5_BG6_01_33376,585.T1_RD11_01_33107,585.T2_RG7_01_33145,585.T3_BB3_01_33182,585.T4_BD11_01_33216,585.T5_BG7_01_33377,586.T1_RD12_01_33108,586.T2_RG8_01_33146,586.T3_BB4_01_33183,586.T4_BD12_01_33217,586.T5_BG8_01_33378,588.T1_RE1_01_33110,588.T2_RG9_01_33147,588.T3_BB5_01_33184,588.T4_BE1_01_33345,588.T5_BG9_01_33379,589.T1_RE2_01_33111,589.T2_RG10_01_33148,589.T3_BB6_01_33185,589.T4_BE2_01_33346,589.T5_BG10_01_33380,590.T1_RE3_01_33112,590.T2_RG11_01_33149,590.T3_BB7_01_33186,590.T4_BE3_01_33347,590.T5_BG11_01_33381,591.T1_RE4_01_33113,591.T2_RG12_01_33150,591.T3_BB8_01_33187,591.T4_BE4_01_33348,591.T5_BG12_01_33382,592.T1_RE5_01_33114,592.T2_RH1_01_33152,592.T3_BB9_01_33188,592.T4_BE5_01_33349,592.T5_BH1_01_33384,593.T1_RE6_01_33115,593.T2_RH2_01_33153,593.T3_BB10_01_33189,593.T4_BE6_01_33350,593.T5_BH2_01_33385,594.T1_RE7_01_33116,594.T2_RH3_01_33154,594.T3_BB11_01_33190,594.T4_BE7_01_33351,594.T5_BH3_01_33386,595.T1_RE8_01_33117,595.T2_RH4_01_33155,595.T3_BB12_01_33191,595.T4_BE8_01_33352,595.T5_BH4_01_33387,596.T1_RE9_01_33118,596.T2_RH5_01_33156,596.T3_BC1_01_33193,596.T4_BE9_01_33353,596.T5_BH5_01_33388,597.T1_RE10_01_33119,597.T2_RH6_01_33157,597.T3_BC2_01_33194,597.T4_BE11_01_33355,597.T5_BH6_01_33389,598.T1_RE11_01_33120,598.T2_RH7_01_33158,598.T3_BC3_01_33195,598.T4_BE10_01_33354,598.T5_BH7_01_33390,599.T1_RE12_01_33121,599.T2_RH8_01_33159,599.T3_BC4_01_33196,599.T4_BE12_01_33356,599.T5_BH8_01_33391,600.T1_RF1_01_33123,600.T2_RH9_01_33160,600.T3_BC5_01_33197,600.T4_BF1_01_33358,601.T1_RF2_01_33124,601.T2_RH10_01_33161,601.T3_BC6_01_33198,601.T4_BF2_01_33359,602.T1_RF3_01_33128,602.T2_RH11_01_33162,602.T3_BC7_01_33199,602.T4_BF3_01_33360,603.T1_RF4_01_33129,603.T2_RH12_01_33163,603.T3_BC8_01_33200,603.T4_BF4_01_33361
13710,5222,6399,0,1688,0,16256,15230,15824,14551,0,0,6406,9297,0,23095,7917,17649,9601,0,6192,5956,16353,5538,3676,0,0,5569,0,6625,0,2160,0,0,0,2371,5959,0,0,0,0,5250,6957,3783,0,6089,4884,3676,1595,0,6388,48013,0,15550,0,0,4531,0,0,0,0,3107,0,0,0,0,10516,4815,8695,0,0,0,0,0,4168,11179,0,0,0,1431,26032,9642,19982,0,2035,0,6251,7916,4050,19959,0,0,16530,4216,0,0,0,56336,11320,16933,15452,0,13249,0,12132,7807,0,0,0,17594,28132,0,16873,24607,10176,0,0,33713,14096,5451,0,36645,9554,0,0,10317,3225,33663,0,4723,0,0,17182,17954,18540,28360,9149,21544,0,22720,10210,42542,0,0,0,9734,0,0,18514,1165,0,0,0,0,21997,0,0
13712,0,0,0,0,0,0,0,0,0,0,0,0,0,27650,0,0,0,1966,6125,0,7178,2187,0,0,1788,0,0,0,0,0,3058,0,0,23540,8263,2126,16237,45604,10901,31452,0,0,0,2652,0,0,0,0,1226,0,9545,0,0,0,0,0,0,0,0,0,0,13520,0,0,0,0,0,2265,7120,54234,0,1061,1864,0,0,10558,0,0,2335,15319,0,0,15747,4694,1642,0,0,32283,0,3632,12623,0,4690,0,10611,0,0,13592,4134,0,19210,0,30642,0,0,0,0,38998,19653,0,5783,0,41331,0,2278,9152,0,72393,0,39775,0,0,0,0,15131,0,0,0,0,0,987,0,13989,14933,0,6225,0,16213,0,0,1912,0,0,0,16544,0,6972,47008,0,5631,6310,3660,0,0,8291,0
13713,0,0,5875,3176,6656,4637,18039,0,0,0,3243,0,0,7848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2883,0,0,9227,0,0,1859,0,0,1218,0,69260,0,10612,27635,0,0,0,0,26120,0,0,0,0,0,0,1572,0,0,0,0,0,0,0,0,23007,8860,0,0,0,23530,0,0,2373,0,1602,0,0,0,0,0,0,0,0,0,0,18375,15837,0,0,2647,0,25424,0,27025,16075,0,0,0,21378,0,5531,0,30271,0,0,0,0,0,0,0,0,0,0,0,0,25595,0,0,0,0,0,22037,0,0,0,2774,0,13952,0,38386,9427,37979,8880,0,4808,13339,25939,4482,0,0,0,0,0,0,0,0,2055,0,22309,2228,0
13715,5686,9970,6052,5200,5185,5253,4277,9788,6563,3744,8529,9708,0,23059,8448,4802,13013,11830,9618,6837,14238,3294,3638,6648,5838,8175,3733,8812,6724,0,7031,2207,1755,0,1769,0,0,0,0,0,20339,8251,6152,2916,7631,8832,13391,10005,7128,3467,0,10597,15873,17890,2066,0,2014,3664,3288,5844,4249,1636,0,3749,0,7367,13610,0,0,6881,0,5024,0,8042,3261,3079,7458,5138,2101,2749,2399,0,0,1411,0,9911,7976,8902,9476,0,5720,28949,2342,2033,0,0,7185,8398,6825,9184,14188,11305,3024,9291,0,2609,0,5839,6018,5603,12904,0,3543,0,2355,0,7445,9087,6272,0,9047,14247,15041,5863,6784,0,10401,7682,7952,0,0,0,8168,11707,1584,14735,12855,9880,13325,10139,12839,11707,10805,0,4878,24218,6957,0,2243,0,2488,0,9418,25420,10827,6528
13717,2112,0,0,3961,0,0,0,0,0,0,0,0,0,1467,0,0,0,0,0,0,0,0,5032,0,0,0,0,0,0,4465,0,0,0,0,0,6232,0,0,0,0,7129,0,3902,0,0,0,0,0,0,0,0,0,0,0,0,0,6470,0,0,0,1313,1207,0,0,0,0,0,0,5023,0,0,0,0,0,0,3193,0,0,841,0,0,0,0,0,0,9692,0,0,0,0,0,0,0,0,8291,0,0,0,0,0,0,29697,7241,0,2043,0,0,0,0,0,0,0,0,0,7684,0,0,0,9102,0,0,2092,5127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22076,0,0,0,7286,0,0,0,0,2364,0
13720,5253,2903,0,3321,0,0,0,0,0,0,0,0,5748,0,0,0,0,3731,0,0,0,0,0,2222,5287,0,8251,5807,0,0,0,0,0,5121,0,0,9985,5573,0,0,0,0,2993,0,7749,0,7821,6868,0,0,0,0,0,0,0,3873,2349,0,0,0,0,1974,0,6301,0,0,0,8448,0,0,4063,0,0,10793,0,0,0,0,0,0,0,0,0,4293,0,0,2813,0,7066,0,0,0,4124,1944,0,0,4486,1700,0,0,0,1770,2439,2870,4615,4752,0,0,0,0,0,0,0,0,0,0,0,2221,9401,2884,0,1959,0,0,0,0,17656,2917,0,0,6142,9409,0,0,0,0,0,15921,0,0,0,3312,0,0,5213,0,0,27577,0,0,0,0,0,3417,10577,3126
13721,17175,7789,8409,16210,4268,6834,14060,6005,27373,4935,17783,44378,7553,6104,1202,8210,3938,13928,2899,0,15268,0,0,9812,6077,2753,7187,2710,13821,5522,3776,0,0,0,3689,3062,28307,0,0,0,10701,10023,0,3075,0,0,4216,0,0,0,12216,0,14537,0,0,0,0,0,0,0,9846,0,0,0,0,12518,11018,0,0,14923,7022,0,0,0,4690,14838,0,7865,0,0,16133,3188,0,15415,3794,42541,15065,27869,7080,0,82524,2898,0,2376,0,7496,10014,0,38079,0,0,18129,19348,14751,0,0,14696,36930,29362,22572,20479,9344,24539,6068,0,10929,55472,15293,12011,0,39708,26872,5777,1535,0,28441,17699,3567,2687,0,13653,61515,0,0,42625,58863,11098,0,32201,32746,12920,31457,0,0,2673,64273,0,14095,2114,4016,0,0,2603,28612,7510,1176
13736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5253,0,0,0,1966,0,0,1659,0,0,0,0,0,0,4014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,925,3053,0,0,0,0,0,0,3411,0,0,0,5323,0,0,0,0,0,9236,0,0,0,0,0,0,0,0,0,0,0,0,0,3365,0,0,0,3079,2428,0,0,0,0,0,4060,0,0,0,0,0,0,0,0,0,0,0,0,0,6347,0,0,0,0,0,0,5712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6892,0,0,0,0,2752,2492,0,0,6393,0,2366,0,13688,0,2062,6763,3816,0,4588
13743,0,0,0,8883,0,0,26965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5783,0,0,0
13744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968,0,0,0,0,0,0,0,0,0,0,1890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13749,0,0,0,0,0,2045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2549,0,0,0,0,0,1699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4361,0,0,0,0,4447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3075,0,0,0,0,0,1937,0,0,0,0,0,0,0,0,0,0,0,0,2130,2438,0,0,0,0,0,0,0,0,0,0,0,6053,3502,0
13763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5129,0,0,0,4384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11204,0,0,0,0,0,0,5287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13780,0,7993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7459,0
13844,0,0,0,0,15874,9014,0,0,0,0,16305,32492,0,0,0,0,0,10909,0,2361,0,0,8230,0,11902,11239,6970,0,6674,0,0,6420,54027,0,7212,0,38434,50977,0,27227,0,0,0,0,0,9165,0,0,0,0,9836,9301,0,0,0,0,0,0,0,0,0,0,0,0,0,18938,9707,36202,89565,37491,0,4198,0,0,6618,5527,0,0,0,23686,0,0,0,0,0,0,0,0,0,0,0,0,15664,0,0,0,0,0,0,0,8297,0,0,0,0,0,0,24442,7507,0,0,0,0,20447,6007,10959,0,6077,0,8185,7925,0,0,12235,0,0,0,0,0,0,0,0,0,6646,0,42811,0,0,0,3895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13880,0,0,0,29740,7301,26806,1903,0,33203,5733,0,13709,0,0,18342,33806,12047,15278,13684,0,1859,0,7851,0,20394,0,0,0,0,7887,0,8380,44919,102839,16079,53710,108342,118134,0,85189,6623,0,0,0,0,0,0,0,0,0,12752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52816,0,0,0,0,27355,59436,0,4681,6420,8176,18512,21610,0,0,0,0,0,0,5246,3947,51092,15520,0,19676,0,20591,1218,0,7294,13615,3889,13807,0,7047,10202,0,2930,2245,0,0,9593,0,0,22292,0,17312,0,0,28211,1950,0,0,0,0,18330,22836,9163,0,0,0,0,0,0,0,0,51707,75457,0,23496,0,21359,0,0,0,0,5857,0,34217,14202,0,0,8462,0,0,0,0,0
13881,2103,6550,0,0,18033,0,0,31262,12304,6884,58331,0,18271,8534,14231,32060,0,30105,17056,0,13434,0,0,0,0,25546,30039,0,0,2736,0,25795,0,44718,0,0,0,38757,32862,0,1476,0,0,0,0,0,5849,0,0,0,7733,9820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34575,0,19329,0,0,0,7499,15945,18450,0,6678,0,0,0,0,7139,0,5429,6227,0,0,0,12945,5796,0,17422,2546,8404,0,0,0,0,5178,2289,0,15183,6463,0,0,0,23178,29772,5123,4870,0,0,20864,8154,0,0,13397,0,4994,13122,0,0,39849,23481,0,0,10290,0,0,17301,0,0,0,0,13973,0,0,7528,0,0,0,0,0,15956,0,19805,17788,0,0,0,0,0,0,0,0
13882,0,0,9186,0,9265,5461,0,0,12134,1025,0,0,5436,9239,0,22759,16559,2959,0,2607,0,0,20870,0,0,0,0,0,0,0,2799,7521,0,0,28976,0,0,0,0,0,0,2741,0,0,0,9332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12923,0,0,0,0,17988,2407,0,0,0,5350,0,0,0,0,0,0,0,0,0,0,0,1071,0,0,0,1708,9854,0,0,0,12077,0,0,0,0,4550,0,0,0,0,0,0,0,0,0,0,3051,0,0,0,0,9506,0,0,10631,0,0,0,29141,0,0,0,0,0,0,0,0,0
13886,0,0,0,26614,0,0,9037,25047,0,0,0,0,36014,6408,6972,0,8544,0,12662,0,0,0,0,0,5177,3958,0,0,6779,0,9056,0,12084,73730,0,9475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6707,0,0,0,0,0,0,0,0,0,3573,0,0,0,0,0,0,0,0,0,0,0,0,0,23278,4222,0,0,41996,20656,0,3682,0,0,0,0,0,0,7567,0,0,0,0,38160,0,0,0,0,0,0,0,19567,0,0,0,0,21528,9125,2889,19214,0,0,0,0,0,0,0,0,0,0,0,0,0,22619,0,0,4412,3893,0,15295,0,0,7986,0,0,0,14186,0,0,0,0,0,0,0,0,18922,0,0,0,0,0,0,0,0,0
13889,0,0,0,0,0,0,0,0,1385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14299,0,15002,0,0,0,0,0,0,10505,8165,0,0,0,0,5511,0,0,0,0,9702,11873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3947,0,0,0,0,0,1260,20788,0,0,0,0,0,0,0,0,0,7491,0,6986,0,0,0,0,7084,0,24445,6836,0,0,0,0,0,0,0,0,0,0,5024,0,0,8384,0,0,1892,0,0,0,0,0
13918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70074,49612,0,0,10495,26116,0,0,0,71381,31070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963,0,0,0,0,60001,36824,0,0,0,23316,89312,0,0,0,0,0,15189,0,0,0,0,5026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13921,0,0,0,0,0,0,17416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1638,0,0,0,0,0,0,0,4009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5632,0,0,0,0,0,0,0,0,0,0,0,0,9854,0,0,0,0,0,0
13933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2760,0,0,0,0,0,0,0,0,0,0,0,1917,0,0,0,0,0,0,0,0,0,0,0,0,0,3908,0,3270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12688,0,0,7519,0,0,0,0,0,0,0,0,0,5340,3162,0,0,0,0,0,0,0,0,0,0,0,0,0,2172,0,3019,0,0,4933,0,0,8395,0,3888,4686,0,0,0,8842,0,0,0,0,3293,0,0,0,0,8703,0,0,0,0,5251,0,0,0,10057,0,0,0,2269,0,0,0,4337,0,0
13935,0,4212,0,0,2656,0,0,3547,0,1952,0,0,0,0,6137,0,6881,0,3544,0,0,4411,0,0,0,0,0,13285,14190,0,0,1799,0,3364,0,0,0,0,0,0,0,0,3986,2819,10916,5514,0,3878,0,3590,0,4287,5292,0,2785,5908,3763,0,0,2905,7079,0,0,0,5715,0,3988,9410,0,7737,0,0,0,0,6390,0,0,0,0,0,0,0,2025,12629,5741,0,1405,17593,5394,6018,3691,4038,17272,6829,4460,0,4638,3458,5326,7640,0,0,0,0,4466,3231,0,0,0,0,0,0,0,0,3491,3448,4179,9015,13444,2924,5421,0,0,0,0,0,0,8629,4034,9878,0,0,0,2944,3495,0,0,4385,4177,0,4166,2888,0,4719,2270,0,0,0,4145,0,11485,0,0,0,0,3968
13937,0,0,0,0,0,0,0,0,0,0,0,0,11517,0,0,0,0,0,0,0,0,0,0,0,0,0,8461,0,0,0,0,0,2699,0,0,0,0,0,0,0,0,2582,0,0,6684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7240,0,0,0,0,0,1546,0,0,0,6782,0,0,0,0,0,0,0,0,0,7877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1916,0,4096,0,0,0,0,0,14405,6886,0,0,0,0,0,0,12173,0,0,0,3457,0,0,11666,0,0,0
13939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1756,3649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13940,0,0,0,0,0,2911,0,2360,1974,8918,0,6016,1656,0,0,0,3442,3196,3957,0,0,0,0,20696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2897,0,0,0,0,0,4214,0,0,0,0,0,0,0,0,0,0,2535,0,0,0,2731,0,0,0,3872,0,0,0,0,0,4396,5079,2909,2394,0,0,0,0,0,2102,0,0,7330,8692,3538,0,0,9904,0,0,0,0,0,0,0,0,0,0,0,0,0,6265,4409,0,0,0,0,0,0,0,0,0,0,4080,0,0,0,4875,0,0,0,0,11359,0,0,0,0,0,0,0,0,3354,4890,0,0,4985,0,0,5316,0,0,0,10686,0,2703,0,0,0,0,0,4527,5493,0,0,0,7704,13803
13942,0,1804,0,2685,19310,0,0,0,0,2322,0,0,0,0,0,60452,2213,0,0,5876,0,0,0,0,10031,0,5431,0,0,0,0,9473,0,0,0,0,0,0,0,0,0,0,0,0,1172,9731,4418,1107,0,0,0,0,5107,0,0,0,0,0,23500,0,0,6188,0,0,0,3978,0,0,0,0,0,0,3027,0,0,0,3238,0,5933,0,4414,0,2469,4946,0,0,0,0,0,0,0,0,0,0,0,0,1919,0,0,4009,0,0,0,0,0,0,0,0,8997,0,0,0,0,0,0,0,0,0,0,0,0,4325,2196,0,0,0,4401,0,0,0,3764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1882,0,0,0,0,0,0,0,0,0,0
13943,0,3199,0,0,0,12136,0,0,0,0,0,3292,13070,2018,0,0,0,3435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7560,0,0,1562,6562,0,0,0,2861,0,0,0,0,2699,0,0,0,0,1839,0,0,0,0,0,2332,0,3777,0,0,0,0,0,0,2295,0,0,0,0,0,0,0,0,0,0,2417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20777,0,0,0,0,0,0,6138,0,7543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5355,0,0,0,2318,1855,0,0,2352,1874,0,0,0,0,0,0,1816,0,3574,0
13945,0,0,3520,0,0,0,3703,0,0,0,0,7995,0,4904,0,0,5547,0,0,7393,15488,3711,1790,30447,0,0,0,3936,0,0,5337,0,18586,0,0,0,0,1829,0,0,7144,4474,0,6266,3351,0,0,9230,7601,0,1503,0,4562,0,31702,7914,0,0,0,0,5875,0,1883,0,7726,4849,0,20394,10029,0,3029,0,0,0,0,0,0,0,0,7522,15928,0,0,0,2439,0,0,0,4459,3790,0,2003,0,0,0,0,0,2630,0,0,5605,0,2204,3104,6231,0,0,3506,0,0,0,0,0,0,0,14196,0,0,0,0,0,0,5599,0,11971,7852,0,3142,0,0,8006,0,0,0,0,27749,0,0,0,0,5681,2200,21498,0,0,0,0,0,0,0,14339,4795,3652,0,10107,0
13946,0,0,0,0,0,0,0,0,0,0,0,13827,0,0,5556,0,0,0,0,0,0,0,0,0,0,0,7406,11235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9431,0,0,3088,0,3793,0,30796,0,0,0,0,0,3755,16059,0,0,0,0,8460,0,0,0,17969,0,0,0,0,0,0,0,0,15332,0,0,0,0,0,0,0,4225,8771,0,0,5486,0,0,0,0,10460,6356,0,0,0,7197,0,0,0,0,0,0,0,17749,0,0,0,0,0,0,0,0,9509,0,0,6199,0,0,0,0,10530,0,0,0,0,13205,0,0,0,0,0,0,7378,0,28161,5519,0,0,0,10437,12028,23797,0,7882,12439,12672,4868,0,0,14864,0,21580,27649,0,14811
13947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5380,0,0,0,0,0,0,0,0,0,0,0,3206,1696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4668,11749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3441,0,0,0
13951,0,0,1969,0,0,0,0,0,0,0,6208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4357,0,0,0,0,0,0,0,0,0,0,5763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13953,2605,0,0,0,0,0,0,0,0,1814,0,0,0,0,0,2972,0,0,7451,0,3598,0,0,0,0,2806,0,0,0,8245,1479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
